id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,spending,dependents,year_customer,total_purchases,total_campaigns_acc
9529,Graduation,couple,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,SA,33,1627,0,2013,22,101.0
9930,PhD,single,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,CA,79,1167,0,2013,28,0.0
10270,2n Cycle,couple,35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,GER,42,66,1,2013,8,0.0
760,PhD,single,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,SA,48,811,1,2013,23,0.0
5519,Graduation,couple,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,SA,67,797,1,2013,20,1.0
232,Graduation,single,61559.0,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,SP,58,530,1,2013,17,0.0
3009,PhD,single,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,0,1,0,1,1,0,SP,61,1766,0,2013,15,1011.0
6518,PhD,single,67680.0,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,AUS,72,606,1,2013,19,0.0
10669,Graduation,couple,54386.0,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,SP,42,470,1,2013,17,0.0
5682,PhD,single,64108.0,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,AUS,70,1099,1,2013,30,0.0
1570,PhD,couple,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,SP,72,1039,1,2013,26,0.0
1497,Graduation,single,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,SA,71,407,1,2013,16,0.0
9723,Graduation,couple,67716.0,8,530,142,217,62,9,56,4,7,4,13,5,0,0,0,0,0,0,0,CA,63,1016,1,2013,28,0.0
7261,Graduation,couple,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,52,318,2,2013,17,1.0
2452,Graduation,couple,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,52,318,2,2013,17,1.0
5621,Graduation,couple,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,SP,54,316,2,2012,17,1.0
10995,2n Cycle,couple,15716.0,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,SA,35,92,1,2012,10,0.0
7373,PhD,single,46610.0,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,AUS,71,302,2,2012,17,1.0
5331,Graduation,couple,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,GER,46,1869,0,2012,17,0.0
263,PhD,single,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,SP,78,145,0,2014,8,1.0
4619,PhD,single,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,SP,78,277,0,2014,27,0.0
940,Graduation,single,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,SA,36,311,1,2014,14,0.0
10084,Graduation,couple,24434.0,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND,51,50,2,2014,7,0.0
6019,PhD,couple,37126.0,9,45,3,9,4,4,7,1,1,2,2,6,1,1,0,0,0,1,0,SP,52,72,1,2014,6,110001.0
1463,Graduation,single,45160.0,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,AUS,65,21,2,2014,4,0.0
6424,Graduation,couple,33178.0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,SP,46,49,1,2014,5,0.0
8233,Master,single,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,0,0,0,0,0,0,CA,73,556,1,2014,21,0.0
1515,Master,couple,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,CA,48,28,1,2014,5,0.0
10855,Master,single,50014.0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP,55,396,1,2014,15,0.0
10909,Graduation,couple,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,1,1,0,0,0,0,AUS,75,1899,0,2014,20,111000.0
3376,Master,single,55282.0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,SP,53,235,1,2013,11,0.0
10232,PhD,single,48799.0,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP,60,331,1,2013,15,0.0
5547,PhD,couple,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,1,0,0,1,0,SP,41,1919,0,2013,20,1001.0
8362,PhD,couple,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,1,0,0,1,0,SA,41,1919,0,2013,20,1001.0
3524,Master,single,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP,52,167,1,2013,10,1.0
10095,PhD,single,74165.0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA,48,1293,0,2013,20,0.0
8897,Graduation,single,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,GER,58,654,2,2013,25,1.0
466,Graduation,couple,65275.0,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,SP,79,746,0,2013,21,0.0
11025,Graduation,couple,36443.0,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,SP,62,138,2,2013,11,0.0
2387,Master,couple,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,SA,71,275,2,2013,17,1.0
1618,Graduation,couple,56046.0,9,577,0,64,0,0,51,2,10,1,8,8,1,1,0,0,0,1,0,GER,58,692,0,2013,21,110001.0
25,Graduation,couple,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,CA,65,1115,1,2012,21,0.0
3277,Graduation,single,49431.0,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,SP,68,365,1,2012,15,0.0
8566,PhD,couple,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,62,9,2,2014,4,0.0
2634,Master,single,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,SP,44,69,1,2014,9,1.0
8036,2n Cycle,couple,26850.0,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,SP,52,63,2,2014,11,0.0
8159,Graduation,couple,51287.0,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,SP,55,182,2,2014,11,0.0
7628,2n Cycle,couple,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,50,76,1,2014,8,0.0
9597,Graduation,couple,73448.0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA,54,725,0,2014,19,0.0
1384,Basic,couple,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,1,0,0,0,0,0,US,31,62,1,2013,7,110000.0
10150,Graduation,single,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,SA,62,1449,0,2013,18,101.0
3885,PhD,couple,33569.0,10,16,2,18,3,0,24,1,1,1,2,8,1,1,0,0,0,1,0,SP,40,63,1,2013,5,110001.0
11003,2n Cycle,couple,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,CA,43,50,1,2013,7,0.0
8026,Graduation,couple,62998.0,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,CA,71,463,1,2013,19,0.0
577,2n Cycle,couple,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,SP,47,22,2,2013,6,0.0
8702,2n Cycle,couple,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,AUS,47,22,2,2013,6,0.0
5429,PhD,couple,45579.0,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,SP,75,183,1,2013,10,0.0
977,Graduation,couple,47320.0,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,CA,66,414,1,2013,20,0.0
2793,PhD,single,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,SA,47,1034,1,2013,26,0.0
1071,PhD,single,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,US,47,1034,1,2013,26,0.0
5074,Master,couple,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,CA,37,47,1,2013,5,0.0
2632,Graduation,couple,50501.0,10,297,0,38,13,0,152,7,5,4,4,6,1,1,0,0,0,1,0,IND,69,500,2,2013,20,110001.0
6404,Graduation,couple,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,SA,54,282,3,2013,16,0.0
10240,Graduation,couple,69372.0,10,997,26,269,34,13,42,1,10,4,6,4,0,0,1,0,0,1,0,CA,74,1381,0,2013,21,1001.0
2521,Master,couple,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,1,0,0,0,1,0,SP,52,59,1,2013,5,110001.0
4301,Master,couple,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,1,0,0,0,1,0,AUS,52,59,1,2013,5,110001.0
7381,Graduation,single,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,0,1,1,0,1,0,SP,55,1442,0,2012,22,1101.0
2407,Graduation,couple,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,US,41,1555,0,2012,20,1001.0
9064,Graduation,couple,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,SP,41,1555,0,2012,20,1001.0
5067,Graduation,couple,80134.0,11,966,26,282,52,26,26,1,2,7,11,5,0,0,1,1,1,0,0,SP,29,1378,0,2014,21,1110.0
10281,Graduation,single,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,AUS,53,602,1,2014,19,1.0
11191,Graduation,single,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,SP,37,139,0,2013,8,0.0
1994,Graduation,couple,51381.5,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,US,40,19,1,2013,4,0.0
2552,PhD,single,55521.0,11,416,0,26,0,0,4,9,6,3,6,7,0,0,0,0,0,1,0,SP,68,446,3,2013,24,1.0
6720,Master,couple,43795.0,11,314,11,53,4,3,107,3,7,3,4,7,0,0,0,0,0,1,0,SP,55,492,1,2013,17,1.0
4557,Graduation,couple,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,SA,53,67,1,2013,8,0.0
1183,Master,couple,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,GER,74,22,2,2013,4,0.0
4186,Graduation,couple,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,CA,73,76,2,2013,9,0.0
1419,Graduation,couple,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,SP,73,76,2,2013,9,0.0
967,Graduation,couple,46049.0,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,SP,47,515,2,2013,26,1.0
1048,Master,couple,35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,SA,51,178,1,2013,10,1.0
9262,2n Cycle,couple,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,1,0,0,0,0,0,SA,39,52,0,2013,5,110000.0
3427,PhD,couple,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,SA,68,734,1,2013,26,0.0
5892,Graduation,couple,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,SA,43,221,1,2013,17,0.0
8911,PhD,couple,56320.0,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,SP,56,702,1,2013,21,0.0
6606,Master,couple,70091.0,11,964,34,137,15,0,11,2,5,2,10,8,0,0,0,0,0,0,0,SP,54,1161,1,2013,19,0.0
2677,Graduation,couple,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,SA,67,241,1,2013,15,0.0
252,PhD,single,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,SA,60,601,0,2013,17,0.0
9860,Graduation,couple,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,SP,64,215,1,2013,12,0.0
1388,Graduation,single,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,AUS,48,112,1,2013,8,0.0
979,Graduation,single,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,SP,48,112,1,2013,8,0.0
7494,PhD,single,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,CA,73,269,2,2013,15,0.0
10490,PhD,couple,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,AUS,54,417,2,2012,14,0.0
3403,PhD,couple,78952.0,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,SP,65,2092,1,2012,21,0.0
2715,Master,single,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,CA,57,180,2,2012,11,1.0
4828,Graduation,single,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,SA,69,792,1,2014,21,0.0
92,Graduation,single,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,CA,35,89,1,2014,11,0.0
3312,Graduation,single,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,IND,35,89,1,2014,11,0.0
11176,PhD,couple,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,CA,53,495,1,2014,18,0.0
1446,Master,single,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,SA,67,1226,0,2014,28,0.0
9699,Graduation,single,67272.0,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,SP,57,733,1,2013,23,0.0
9790,Graduation,single,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,CA,66,1334,0,2013,19,1001.0
2324,Graduation,couple,77044.0,12,625,38,242,50,34,76,2,7,11,11,4,1,1,0,0,0,0,0,SP,51,1065,1,2013,31,110000.0
5080,Graduation,single,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,ME,30,1258,0,2013,17,1.0
4992,Master,couple,17459.0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,SP,48,69,1,2013,9,1.0
7849,PhD,couple,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,SP,53,1052,0,2013,25,0.0
4808,Graduation,couple,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,67,17,0,2013,4,0.0
10401,2n Cycle,couple,26326.0,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,GER,47,18,0,2013,4,0.0
7793,Graduation,couple,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,0,0,0,0,0,0,SP,47,800,1,2013,24,0.0
9303,Graduation,couple,5305.0,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,IND,47,32,1,2013,1,0.0
6853,Master,single,75777.0,12,712,26,538,69,13,80,1,3,6,11,1,0,0,1,0,0,1,0,AUS,41,1438,0,2013,21,1001.0
7366,Master,single,75777.0,12,712,26,538,69,13,80,1,3,6,11,1,0,0,1,0,0,1,0,IND,41,1438,0,2013,21,1001.0
9780,Master,couple,71499.0,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,SP,52,795,1,2013,26,0.0
7573,PhD,single,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,1,1,0,0,0,1,0,GER,45,86,1,2013,6,110001.0
1379,Master,couple,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,SA,31,241,0,2013,11,0.0
8923,Graduation,single,83917.0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,SP,50,1587,0,2013,21,1.0
3547,Master,couple,41021.0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,SA,54,64,1,2012,7,1.0
8707,Graduation,couple,79456.0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,67,1401,0,2012,16,1.0
1891,Master,single,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,SP,43,1754,0,2012,16,1.0
6271,PhD,couple,50870.0,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,SP,71,63,1,2014,6,0.0
9635,Master,couple,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,SP,40,129,0,2014,8,0.0
9727,Graduation,couple,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,CA,66,81,0,2014,7,0.0
6205,Master,single,32557.0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,CA,56,80,1,2014,9,1.0
10681,2n Cycle,couple,62466.0,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,53,889,1,2014,26,0.0
5156,2n Cycle,couple,62466.0,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,53,889,1,2014,26,0.0
3050,Graduation,couple,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,SP,57,235,2,2013,16,0.0
8164,PhD,couple,82170.0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,SA,45,1908,0,2013,19,0.0
5626,PhD,single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,SP,59,463,0,2013,16,0.0
7600,Basic,single,15253.0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,CA,31,29,1,2013,6,0.0
6406,Master,couple,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,GER,35,1427,0,2013,21,0.0
7002,Graduation,single,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,SP,68,398,1,2013,14,0.0
8234,Basic,couple,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,1,0,0,0,1,0,SP,50,18,1,2013,4,110001.0
6116,2n Cycle,couple,48985.0,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,SP,55,75,1,2013,6,0.0
291,Graduation,couple,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,SA,53,981,0,2013,13,0.0
8779,2n Cycle,couple,36145.0,13,56,4,76,17,1,18,4,4,1,3,9,1,1,0,0,0,1,0,US,38,172,1,2013,12,110001.0
1650,Master,couple,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,SP,63,1643,0,2013,27,0.0
9701,Graduation,couple,41883.0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,CA,35,312,1,2013,12,0.0
6431,PhD,couple,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,IND,59,68,2,2013,7,0.0
10789,PhD,couple,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,SP,59,68,2,2013,7,0.0
5302,Graduation,couple,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,SP,37,1428,0,2013,16,1.0
4459,Graduation,single,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,34,37,1,2012,5,0.0
10642,Graduation,single,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,34,37,1,2012,5,0.0
9213,Graduation,single,31880.0,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,SP,53,15,1,2012,4,0.0
3678,Graduation,single,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,0,0,0,0,1,0,SP,50,656,2,2012,29,1.0
3698,Graduation,couple,78687.0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,SP,40,2130,0,2012,19,1001.0
5929,PhD,couple,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,50,48,1,2014,7,0.0
10795,PhD,couple,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,IND,50,48,1,2014,7,0.0
4390,Graduation,couple,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,SA,69,841,1,2014,23,0.0
9362,Graduation,single,69263.0,14,492,5,32,13,5,21,1,9,1,7,6,0,0,0,0,0,0,0,CA,58,568,1,2014,18,0.0
1577,Graduation,couple,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,SP,77,1736,0,2014,15,1001.0
4609,PhD,couple,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,SP,57,486,1,2014,18,0.0
7143,2n Cycle,couple,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,SP,68,820,1,2013,26,0.0
1729,PhD,couple,66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,SP,62,1377,1,2013,20,0.0
10664,Master,single,51529.0,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,SP,74,467,1,2013,17,0.0
5029,Graduation,couple,18100.0,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,77,14,0,2013,4,0.0
10507,2n Cycle,single,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,0,0,0,0,0,0,US,46,797,1,2013,15,0.0
3865,2n Cycle,couple,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,0,CA,46,73,0,2013,7,1.0
6982,Graduation,couple,74068.0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,IND,47,1581,0,2013,24,0.0
7042,Graduation,couple,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,SP,40,66,0,2013,6,1.0
9668,Graduation,couple,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,SA,52,77,1,2013,9,0.0
6878,Graduation,single,27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,SP,69,324,0,2012,14,0.0
4099,Graduation,couple,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,SP,51,62,1,2012,5,0.0
5031,Graduation,couple,83145.0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,0,SP,49,1833,0,2012,26,1001.0
1970,Master,couple,34053.0,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,SP,55,103,1,2012,7,0.0
5726,Master,single,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,SA,40,60,1,2014,10,0.0
5231,2n Cycle,couple,45894.0,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,SP,49,51,2,2014,5,0.0
1307,Graduation,single,41986.0,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,SP,45,63,1,2014,10,0.0
10609,PhD,couple,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,CA,61,88,1,2013,8,0.0
5782,2n Cycle,couple,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,0,0,0,0,0,0,SP,41,763,1,2013,22,0.0
7533,Graduation,couple,49096.0,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,CA,59,187,2,2013,13,0.0
9493,PhD,single,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,1,0,CA,43,1808,0,2013,18,1101.0
2253,Graduation,couple,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,33,85,0,2013,6,0.0
2326,Graduation,couple,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,33,85,0,2013,6,0.0
1876,Graduation,couple,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,IND,33,85,0,2013,6,0.0
7141,Master,single,21888.0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,1,0,SP,37,213,1,2012,12,1.0
7393,Graduation,couple,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,SP,45,92,2,2012,9,0.0
4713,PhD,couple,31605.0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,SP,44,125,1,2012,9,0.0
5093,PhD,single,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,49,101,1,2012,9,1.0
8524,PhD,single,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,49,101,1,2012,9,1.0
3766,Master,single,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,0,SP,64,835,0,2012,21,1.0
9725,PhD,couple,28764.0,16,8,0,3,0,0,1,1,1,0,2,8,1,1,0,0,0,0,0,SP,57,12,2,2014,4,110000.0
8933,2n Cycle,couple,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,CA,40,66,1,2014,8,0.0
10779,Graduation,single,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,40,49,0,2014,5,0.0
9289,Graduation,couple,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,0,SP,44,63,1,2014,6,1.0
2613,Master,couple,54197.0,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,SP,63,237,1,2014,12,0.0
10133,Graduation,single,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,0,1,1,0,1,0,CA,53,2349,0,2014,25,1101.0
8443,Graduation,single,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,1,0,0,0,1,0,SA,51,86,1,2014,9,110001.0
10796,Master,couple,30477.0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,IND,39,66,1,2014,6,0.0
10241,2n Cycle,single,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,SP,48,14,0,2013,4,0.0
3388,Graduation,single,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,GER,56,294,2,2013,17,0.0
6507,Graduation,single,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,AUS,43,56,1,2013,8,0.0
7446,Master,couple,62513.0,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,US,56,716,1,2013,22,0.0
